-0.00106321,-0.00106321,-0.00106321,-0.00106321,-0.00106321,0.00433322,0.00433322,0.00395777,-0.00211851,0.00359044,-0.00231064,0.00339832,-0.00231064,-0.00262136,0.0030876,0.0030876,0.00273584,-0.00297312,-0.00908466,-0.00347303,-0.00338605,-0.00338605,0.0080422,-0.00361853,0.00209043,0.00209043,0.00209043,0.00209043,0.00780973,0.00209043,0.00196924,0.00196924,0.00196924,0.00185687,0.00185687,0.00185687,0.00146779,0.00113838,0.00685768,0.00113838,0.00113838,0.00088293,0.00088293,0.00049205,0.00049205,0.00049205,-0.0053677,0.00614211,0.00614211,0.00042281,0.00577421,-0.00004833,0.00567097,0.00557937,0.00557937,0.00531518,0.00531518,0.00531518,0.01104481,0.01092961,-0.0005681,-0.0005681,0.0051512,0.01088083,0.00478396,0.00478396,0.00468269,-0.0014344,0.0042849,0.0042849,0.00395845,-0.00176086,0.00395845,0.00395845,-0.00193763,-0.00185752,0.00386178,0.00386178,0.00350079,0.00350079,0.00887447,0.00314483,-0.00257447,0.00314483,-0.00308506,-0.00308506,0.00263424,0.00263424,-0.00308506,0.00263424,0.00263424,0.00240174,-0.00331756,-0.00331756,0.00239152,0.00812115,-0.00332779,0.00206165,-0.00409548,0.00156087,0.00120629,-0.00451301,0.00112753,0.00080805,0.00080805,0.00080805,-0.00491126,0.00017582,-0.00013711,-0.00013711,-0.00052872,-0.00133308,-0.00213265,-0.00213265,-0.00785196,-0.00218201,0.00354763,-0.00790132,-0.00218201,0.00314888,-0.00332657,0.0020507,0.00168263,-0.00449326,0.00123638,-0.00449326,0.00090939,-0.00482025,0.00090939,-0.00577384,-0.00569208,-0.00614239,-0.00041275,0.00506228,-0.00076732,-0.00076732,-0.00115706,0.00458291,-0.00120668,0.00420272,0.00380976,-0.00197967,-0.00197967,0.0091421,-0.00245666,-0.00245666,0.00328331,-0.00245666,0.00864297,0.00257855,0.0022629,0.00754823,0.00179794,0.0014404,0.00137129,0.00097846,-0.00476151,0.01214948,0.00072188,0.00647217,0.00072188,0.00638867,0.00638867,0.00638867,0.00638867,0.00638867,0.00586852,0.00586852,0.01122825,0.00546765,0.00546765,0.00546765,0.00546765,-0.0004868,0.01102409,0.00495237,-0.0010821,0.01042879,0.00466819,0.00439276,0.01015336,-0.00139404,0.00435625,0.00426687,0.00423942,0.00354158,0.00938462,0.00362401,0.00923541,0.00347481,0.00912068,0.00874282,0.01451372,0.00298222,0.0028657,0.0086263,0.00852875,0.00841052,0.00264992,-0.00310037,-0.00346207,0.00228822,-0.00346207,0.00804882,0.00228822,-0.00377752,0.00773337,0.00697054,0.00120994,0.00081924,0.00657984,0.00081924,0.00657984,0.00065689,0.00649643,0.00073582,0.00061128,0.00065064,0.00618343,0.00042283,0.00054748,0.00050049,-0.0052498,0.00037591,0.00604768,0.00002157,0.00007457,0.00577371,0.00001311,0.00001311,0.00589885,0.00008886,0.00008886,-0.00002483,-0.00002483,0.00573577,-0.00002483,-0.00005651,-0.00005651,-0.0058068,-0.00045668,-0.00090625,0.00492306,-0.00083754,-0.00083754,0.00509325,-0.00647336,0.00503754,0.00494642,-0.0009248,0.00472112,0.00472112,0.00462506,-0.00130084,0.01019139,0.00411024,0.00408753,0.00411036,0.0040269,0.00969756,-0.00183396,-0.00192272,0.0096088,0.00345955,0.00911246,0.00324655,0.00289304,0.00866395,0.00830644,0.00819332,0.00817048,0.00817048,0.00197294,0.00765432,0.00765432,0.00179417,0.00749698,0.00172606,0.00740021,0.00730439,0.00714814,0.00714814,0.00714814,0.00714814,0.00137723,0.00713756,0.00707575,0.00716056,0.00716056,0.01294177,0.00716056,0.00695346,0.00683249,0.00095,0.00672092,0.00050687,0.00050687,0.00043641,0.00599514,0.00022422,0.00599514,0.00589274,0.00579294,0.00579294,0.00528217,0.00528217,0.00528217,-0.00062824,0.00487654,-0.00089438,-0.00089438,-0.00076861,-0.00088645,0.00488447,-0.0010826,-0.00111831,-0.00696308,0.00473763,-0.00103329,-0.00128235,-0.00128235,-0.0013509,-0.00144164,-0.00144164,-0.00155302,-0.00162255,-0.00168128,-0.00168128,-0.00184236,-0.00195197,-0.00206467,0.00336524,-0.00244505,-0.00244746,-0.00260364,-0.00260364,-0.00836427,-0.00260364,0.00297527,-0.00855628,0.00285729,-0.00887017,-0.00326398,-0.00902461,-0.00902461,-0.00913817,0.00231188,0.00219493,-0.00933663,-0.00369681,-0.00945743,-0.00369681,-0.00957059,-0.00390911,-0.00384124,-0.00373081,-0.00972204,-0.00442304,-0.01044941,-0.00468878,-0.01056533,-0.0048047,-0.01072634,-0.00547107,-0.01141446,-0.00575913,-0.00575913,-0.00584742,-0.00624821,-0.01211876,-0.00058719,-0.00659136,-0.00660068,-0.00670389,-0.00670389,-0.00093295,-0.00096777,-0.00096777,-0.00098891,-0.00138916,-0.00189216,-0.00253033,-0.00246957,0.00322895,0.00314022,-0.00275466,-0.00300419,0.00266314,-0.00312793,0.0026452,-0.00324689,-0.00344432,-0.0036079,0.00207844,0.00207844,0.00737063,0.00157648,0.00157648,0.00147727,0.0013116,0.00714951,0.00714951,0.00135799,0.00714951,0.00714951,0.01296714,0.01287225,0.0070329,0.00715885,0.01280599,0.00679326,0.00670375,0.00658342,0.00614071,0.01164683,0.010837,0.01074884,0.00494703,0.00478575,0.01058756,0.01039439,0.0099351,0.00395361,0.00395361,-0.00193274,0.00338099,0.00309979,0.0089016,-0.00294629,0.00258942,-0.00350191,0.00219616,0.00216247,-0.00362908,-0.0035444,0.00215923,0.00206364,-0.00394818,-0.00389483,-0.00399436,-0.00400445,0.00757121,-0.00411561,-0.00411561,-0.00995818,-0.00439095,-0.00439095,-0.00456958,-0.01053348,-0.00479194,-0.0050424,-0.00513573,-0.01134347,-0.00558446,-0.00558446,-0.00576967,-0.00591911,-0.00607405,-0.01186594,-0.0064859,-0.00657427,-0.00718751,-0.00725978,-0.00734937,-0.00734937,-0.00160997,-0.00166722,-0.00188535,-0.00858743,-0.00866054,-0.00308097,-0.00897058,-0.00349364,-0.00358753,-0.00947455,-0.00947455,0.00203688,-0.00385268,-0.00396672,-0.01584261,-0.00476258,-0.00486231,-0.00486231,-0.01066397,-0.0048724,-0.0049607,0.00084114,-0.005144,0.00065785,-0.00558533,-0.0056808,0.0000086,-0.00583475,-0.0117998,-0.00633524,-0.00081201,-0.00095328,-0.00103579,-0.00125625,-0.00143014,-0.00143014,-0.00143014,0.00428081,-0.00162729,0.00370595,-0.00242058,-0.00253839,-0.00271943,-0.00852129,-0.00852129,-0.00324203,-0.00915379,-0.00926353,-0.00383185,-0.00440761,0.00075885,-0.00505328,-0.00505328,-0.00523488,-0.00541609,-0.00564742,-0.0057047,-0.00575816,-0.00575816,-0.00606631,-0.00637582,-0.00642927,-0.00682389,-0.00705992,-0.00770963,-0.00192014,-0.00781416,-0.00781416,-0.00797461,-0.01387106,-0.00865095,-0.00883414,-0.00912784,-0.00934301,-0.00953149,-0.01578845,-0.01011261,-0.01016491,-0.00435276,-0.00444104,-0.00444104,-0.01053335,-0.00496846,-0.01090623,-0.0108849,-0.01688361,-0.01706701,-0.01721074,-0.01762957,-0.01775379,-0.01223484,-0.0180707,-0.01827767,-0.02428219,-0.02437049,-0.01857889,-0.01870672,-0.02509677,-0.0253086,-0.02539088,-0.01986121,-0.02565282,-0.02603311,-0.02633095,-0.03211227,-0.02633095,-0.02053935,-0.02651933,-0.03230065,-0.03230065,-0.03230065,-0.03237716,-0.03246357,-0.03870753,-0.03870753,-0.03897392,-0.03320289,-0.03897392,-0.04484471,-0.03925766,-0.03964095,-0.03969625,-0.04008808,-0.04008808,-0.04020755,-0.04020755,-0.0403082,-0.04609898,-0.04033826,-0.04643815,-0.04693524,-0.04698328,-0.04706536,-0.04712692,-0.04712692,-0.04712692,-0.04146182,-0.04726743,-0.04734876,-0.04161611,-0.04775417,-0.05347624,-0.04772582,-0.04782697,-0.04793934,-0.04232084,-0.05387185,-0.0482304,-0.04276616,-0.04273182,-0.04850293,-0.04888363,-0.04924833,-0.04348759,-0.04358212,-0.04358549,-0.04379479,-0.03814317,-0.04391421,-0.04393621,-0.04395164,-0.04395164,-0.05017585,-0.03910032,-0.04487137,-0.03909178,-0.03911352,-0.04486284,-0.03369191,-0.03948293,-0.03370158,-0.0340119,-0.0340119,-0.0340119,-0.03979325,-0.03979325,-0.02822026,-0.0340119,-0.02833149,-0.03412313,-0.02833149,-0.03412313,-0.02833149,-0.02833149,-0.02865038,-0.03444202,-0.02865038,-0.03455661,-0.02876497,-0.02876497,-0.02876497,-0.02876497,-0.02296305,-0.03497633,-0.02920618,-0.02918468,-0.02338276,-0.01757056,-0.02918468,-0.02918468,-0.02357593,-0.02937785,-0.02357593,-0.01776374,-0.02431703,-0.02431703,-0.02495353,-0.03085285,-0.02505093,-0.02505093,-0.0250543,-0.03121252,-0.03119808,-0.01958396,-0.01958396,-0.01958396,-0.02539616,-0.0198508,-0.02566299,-0.0198508,-0.02566299,-0.0198508,-0.02563352,-0.02561517,-0.01980297,-0.01980297,-0.01980297,-0.01980297,-0.02558629,-0.02558629,-0.01977409,-0.01974068,-0.02010562,-0.02010562,-0.02010562,-0.02591782,-0.03171975,-0.02591782,-0.02591782,-0.02591782,-0.03171975,-0.02630037,-0.02669753,-0.03829111,-0.03821149,-0.02661791,-0.02661791,-0.03241984,-0.03821149,-0.03281283,-0.03283104,-0.02701089,-0.03317094,-0.03896258,-0.02736901,-0.03317094,-0.03317094,-0.03317094,-0.0334817,-0.0334817,-0.03927335,-0.0334817,-0.03927335,-0.03388602,-0.03388602,-0.03388602,-0.03383969,-0.03963133,-0.04541269,-0.03405266,-0.03405266,-0.03405266,-0.03438637,-0.04013204,-0.04055239,-0.04086574,-0.0466013,-0.04655618,-0.04648808,-0.04059395,-0.04033567,-0.04023783,-0.04033293,-0.05171732,-0.04590347,-0.04008004,-0.04003762,-0.04561018,-0.04593724,-0.04593724,-0.04011464,-0.04011464,-0.04589598,-0.04589598,-0.04011464,-0.03435661,-0.03431556,-0.03431556,-0.04010719,-0.04010719,-0.03431556,-0.04006688,-0.04006688,-0.04006688,-0.04002617,-0.02847061,-0.03423454,-0.03419407,-0.03452198,-0.04031361,-0.03483413,-0.03479381,-0.03479381,-0.0289919,-0.0289919,-0.02317973,-0.0347543,-0.02333274,-0.02931284,-0.02922563,-0.02341346,-0.02341346,-0.02918601,-0.02337384,-0.02337384,-0.02918601,-0.02337384,-0.02918601,-0.02337384,-0.02337384,-0.02918601,-0.0175514,-0.02333439,-0.02337568,-0.02914372,-0.02333155,-0.01750912,-0.01750912,-0.01750912,-0.01167643,-0.01750912,-0.01750912,-0.01750912,-0.01750912,-0.01198675,-0.01742853,-0.01742853,-0.01159584,-0.01742853,-0.01159584,-0.01742853,-0.01719466,-0.01136198,-0.02301709,-0.01742026,-0.01158757,-0.01742026,-0.01158757,-0.01158757,-0.01742026,-0.01742026,-0.01164682,-0.01743534,-0.01160265,-0.01743534,-0.01743534,-0.01739613,-0.01156345,-0.01739613,-0.01156345,-0.01739613,-0.01739613,-0.01136969,-0.01720238,-0.01720238,-0.01136969,-0.01720238,-0.01136969,-0.01136969,-0.01720238,-0.01131435,-0.01714703,-0.01157378,-0.0115199,-0.01735258,-0.01735258,-0.01147964,-0.01726436,-0.01143168,-0.01140188,-0.01706491,-0.01127864,-0.01711132,-0.01702944,-0.01119677,-0.02258484,-0.01676242,-0.01666279,-0.01666279,-0.01083012,-0.01083012,-0.01653635,-0.01644222,-0.01634709,-0.01619728,-0.01619728,-0.0104493,-0.02210439,-0.01017927,-0.0101392,-0.01584605,-0.01584605,-0.0213911,-0.00973601,-0.01556868,-0.0271004,-0.01563488,-0.01568859,-0.02128706,-0.01537194,-0.01510543,-0.01510543,-0.01503867,-0.02086107,-0.01503867,-0.01487926,-0.02042725,-0.02030498,-0.01446507,-0.02012078,-0.01415716,-0.01997956,-0.01978392,-0.01388013,-0.01384024,-0.01966264,-0.0137464,-0.01367503,-0.01911451,-0.01329211,-0.00745945,-0.00736529,-0.01319794,-0.01301404,-0.00711088,-0.01282491,-0.01246974,-0.01216129,-0.00623546,-0.01789051,-0.00614312,-0.00030022,-0.01188248,-0.00604983,-0.01761724,-0.00584179,-0.01151695,-0.00566208,-0.01138103,-0.01110405,-0.01110405,-0.00499553,-0.00486672,-0.00481287,-0.01064552,-0.01054535,-0.00464094,-0.0102541,-0.01016622,-0.00982703,-0.00399438,-0.00969462,-0.00386197,-0.00363533,-0.0093657,-0.00325448,-0.01490953,-0.00316032,-0.00875856,-0.00867721,-0.01400085,-0.00775884,-0.00753367,-0.00141582,-0.00732914,-0.007219,-0.00138636,-0.00706564,-0.00686236,-0.00620219,-0.00611292,-0.00611292,-0.00607871,-0.00596604,-0.00004573,0.00004768,-0.00573292,-0.01046526,-0.00442516,-0.00450914,-0.00440952,0.00156642,-0.0099186,-0.00396221,-0.00396221,-0.00392202,-0.00355684,-0.00334605,-0.0088874,-0.00278639,-0.00263587,-0.00263618,-0.00240434,-0.00822672,-0.00159019,-0.00699816,-0.00688484,-0.00123243,-0.00696587,-0.00116873,-0.00105888,-0.00649223,-0.00639211,-0.00029823,-0.00616715,-0.00008582,0.00593484,-0.00569796,0.0001244,-0.00578119,-0.00554385,0.00027852,-0.00541971,-0.00524385,0.00076236,-0.00486377,0.00108005,0.00131,0.00136294,0.00156827,-0.00411276,0.00201556,0.00206592,0.00217942,-0.00364294,-0.00364294,0.00229528,0.00234326,0.00267592,-0.00300661,0.00304959,-0.00267244,-0.00239053,0.00353251,-0.00228984,-0.00221071,0.00369294,-0.00185381,0.00424181,0.0045243,0.00468447,-0.00102339,0.00457755,-0.00100761,0.00486884,-0.00090602,0.01074893,0.00490009,0.00508564,0.00519605,0.00536844,-0.00021255,0.0056423,0.00592939,0.00023484,0.00046244,0.00636635,0.00061738,0.00650571,0.0067155,0.0067155,0.0067155,0.00100657,0.00109543,0.00684917,0.00104843,0.00124835,0.00105423,0.00132093,0.00140366,0.00140366,0.00152588,-0.0041759,-0.00387954,0.00193253,0.00214966,-0.00354583,0.0023067,-0.00338484,0.00242723,-0.00340669,-0.00340669,0.0026564,-0.00297178,-0.00297178,-0.00295525,-0.00255144,-0.00243084,-0.00243084,-0.0020059,0.00406494,-0.0015779,-0.00709251,-0.0009943,-0.00088641,-0.00663365,-0.01195274,-0.00558266,0.00061523,-0.00518656,-0.00518656,-0.004733,-0.00469236,-0.00436021,-0.00433897,-0.00425727,0.00196427,-0.00952916,-0.00358551,0.00213126,-0.00347301,-0.00337748,-0.00329332,-0.00307839,-0.00273659,-0.00239221,-0.00239221,-0.00244978,-0.00230697,-0.00174566,0.00405612,-0.00185496,0.00415157,-0.00708518,-0.00698538,-0.00109291,-0.00092111,0.00506886,-0.00614381,-0.00605948,0.00572853,0.00585018,0.00014385,-0.00564764,-0.00564764,0.00014385,0.00111823,0.00127595,-0.00451554,0.00127595,0.00120585,-0.0042929,0.00178513,0.00182566,0.0022181,-0.00357338,-0.00350168,-0.00332042,-0.00332042,-0.00304422,-0.00292505,-0.00292505,-0.00285057,-0.00275764,0.00311813,-0.00272069,0.00311125,-0.00268023,-0.00224566,-0.00181127,-0.00186879,-0.00145028,-0.00106153,-0.00082842,-0.00082842,0.00496305,-0.00073841,-0.00069808,-0.00095435,-0.00117165,0.00495125,0.00512358,0.00005165,0.00056879,0.00072054,0.00111356,0.00120298,0.00697121,0.00718957,-0.00438306,0.00139811,0.00718957,0.00139811,0.00151205,0.00188304,0.00199984,-0.0034268,0.00235437,0.00235437,0.00316711,-0.00223451,-0.00189966,-0.00165479,0.00451948,0.00510739,0.00510739,-0.00072121,-0.00062884,-0.00055544,0.00010117,0.00598443,0.00598443,0.00061915,0.00053309,-0.00516208,0.00046153,0.00072387,0.0065442,0.00050029,0.00048428,0.00051476,0.0009061,-0.00441325,0.00175915,0.00175915,0.00191052,0.00231514,0.00826742,0.00257603,0.00299893,-0.00277192,-0.00277192,0.00308334,0.00334017,0.00334017,0.00334017,0.0035859,-0.00218494,0.00377399,-0.00173186,0.00474043,-0.00032557,0.00553408,0.00548352,0,0.00587099,0.00010015,0.00027926,0.00027926,0.00624219,0.00047135,0.00624219,0.00100275,0.00140383,-0.0043567,0.00148901,0.00162437,0.00162437,0.00162437,0.00791613,0.00214529,-0.00340902,0.00270481,0.00320031,-0.00258228,0.00323284,-0.00214996,0.00361057,0.00362278,0.00399286,0.00399286,0.00399286,-0.00180518,0.00418668,0.00475757,0.00471045,-0.00105007,-0.00105007,-0.0006879,-0.00057265,-0.00057265,-0.0002031,0.00028431,0.00604483,0.00028431,0.00028431,0.00604483,0.00040236,-0.00525485,-0.00517923,0.0065632,0.0066746,-0.004698,0.00105221,0.00681273,0.00105221,-0.004698,0.00105221,0.00105221,0.00105221,-0.00412343,-0.00350491,0.00224529,-0.00350491,0.00224529,0.00251096,-0.00319888,0.00255132,0.00258755,-0.00322848,-0.00271407,-0.00271407,-0.00222168,-0.00222168,-0.00189454,0.00385566,0.00385566,-0.0018421,0.00390809,-0.0018421,-0.00748019,0.00392344,-0.00182675,-0.00182675,-0.00163751,-0.00737738,-0.00163751,-0.01299257,-0.00170366,-0.00726302,-0.00152315,0.00422704,0.00422704,-0.00143456,-0.00143456,-0.00131662,-0.00131662,-0.00119412,-0.00119412,-0.00118199,-0.00118199,-0.00118199,0.0045682,-0.00118199,-0.00106985,0.00468034,-0.00102948,-0.00102948,-0.00091415,-0.00091415,0.00483604,0.00482639,0.00482639,0.00479072,-0.0008748,-0.00092245,-0.00101211,-0.0008267,-0.0008267,-0.0008267,-0.0008267,0.00492349,-0.0008267,-0.0008267,-0.0008267,0.00492349,-0.0008267,0.00492349,-0.00084937,-0.00083731,-0.00072539,-0.00072539,0.00508154,-0.0064085,-0.00066864,-0.00066864,-0.00629351,-0.00629351,-0.00642073,-0.00642073,-0.00068087,-0.0006405,-0.00638036,0.00521159,-0.00072498,-0.00053857,-0.00053857,-0.00627843,-0.00053857,-0.00053857,-0.00627843,-0.00053857,-0.00650774,-0.00650774,-0.00076788,-0.00650774,-0.00650774,-0.00650774,-0.00650774,-0.00643856,-0.01216809,-0.00643264,-0.00069278,-0.00069278,-0.00660479,-0.00086494,-0.00641892,-0.00641892,-0.00641892,-0.00641892,-0.00668251,-0.01260863,-0.00134543,-0.00684715,-0.00115459,-0.00689444,-0.00115459,-0.00689444,-0.00115459,-0.00689444,-0.00677845,-0.00103861,-0.00103861,-0.00103861,-0.00103861,-0.00103861,-0.00677845,-0.00677845,-0.00092629,-0.00666614,-0.00666614,-0.00087874,-0.00697862,-0.00697862,-0.00122934,-0.00122934,-0.00683897,-0.00109913,-0.00102997,-0.00102997,-0.00123246,-0.00102998,-0.00676982,-0.00100191,-0.00100191,-0.00100191,-0.00674175,-0.00123098,-0.00697082,-0.00697082,-0.00123098,-0.00123098,-0.00114922,-0.00681799,0.00465859,-0.00103656,-0.00108342,0.00466674,-0.00108342,0.00466674,-0.00682325,-0.00100781,-0.00100781,-0.00102944,-0.00102944,-0.00102944,-0.00114939,-0.00111211,-0.00111211,-0.00111211,0.00463804,-0.00111211,-0.00111211,0.00448926,-0.00700073,0.00448926,-0.00126089,-0.00126089,-0.00700073,-0.00726479,-0.00165273,-0.00156861,-0.00718542,-0.00718542,-0.00718542,-0.0014456,-0.00718542,-0.00718542,-0.00718542,-0.0014456,-0.0014456,-0.00718542,-0.00718542,-0.00140352,0.00456822,-0.00692175,-0.00692175,-0.00126895,-0.00126895,-0.00700877,-0.00728185,-0.00728185,-0.01286093,-0.00712313,-0.0013833,-0.00143083,-0.01290015,-0.00717065,-0.00143083,-0.00179069,-0.00210706,-0.00766873,-0.00766873,-0.00192892,-0.00192892,-0.00766873,-0.00191731,-0.00191731,-0.00191731,-0.00823269,-0.00203594,-0.00779819,-0.00195769,-0.0076975,-0.00195769,-0.00195769,-0.0076975,-0.0076975,-0.00195769,-0.0076975,-0.0076975,-0.00198803,0.0037621,-0.00792576,-0.00792576,-0.00218595
