Abs Distance (ft),Deflection 35 (in),Deflection 36 (in),Deflection 37 (in),Deflection 38 (in),Deflection 39 (in),Deflection 40 (in),Deflection 41 (in),Deflection 42 (in),Deflection 43 (in),Deflection 44 (in),Deflection 45 (in),Deflection 46 (in),Deflection 47 (in),Deflection 48 (in),Deflection 1 (in),Deflection 2 (in),Deflection 3 (in),Deflection 4 (in),Deflection 5 (in),Deflection 6 (in),Deflection 7 (in),Deflection 8 (in),Deflection 9 (in),Deflection 10 (in),Deflection 11 (in),Deflection 12 (in),Deflection 13 (in),Deflection 14 (in),Deflection 15 (in),Deflection 16 (in),Deflection 17 (in),Deflection 18 (in),Deflection 19 (in),Deflection 20 (in),Deflection 21 (in),Deflection 22 (in),Deflection 23 (in),Deflection 24 (in),Deflection 25 (in),Deflection 26 (in),Deflection 27 (in),Deflection 28 (in),Deflection 29 (in),Deflection 30 (in),Deflection 31 (in),Deflection 32 (in),Deflection 33 (in),Deflection 34 (in),Orient (First Column Spider channel),Channel width: (in), 0.8024
31737.054,-0.00629949,-0.00138264,-0.00024616,0.00171032,-0.00807227,-0.00098844,-0.00042190,-0.00044117,0.00426439,0.00214031,-0.01386187,-0.00265918,-0.00927059,-0.00221492,0.00159053,0.00148364,0.00437776,0.00317502,-0.00087982,0.00324398,0.01122540,-0.00304663,0.00467632,0.00660723,0.00388400,0.00858596,0.00701875,0.00129556,0.00653129,-0.00320119,0.00528649,0.00050383,0.00174148,-0.00668746,-0.00905700,-0.00448157,0.00292230,-0.00469680,-0.00322650,0.00260457,-0.00401922,-0.00304286,-0.00763796,-0.01536937,-0.00868641,0.00000000,-0.00811414,-0.00901849,3.34
31737.061,-0.00629949,0.00220874,-0.00755054,-0.00164261,-0.00807227,-0.00448958,-0.00042190,-0.00044117,0.00081530,0.00214031,-0.01040689,-0.00265918,-0.00927059,-0.00221492,0.00159053,0.00465925,0.00437776,-0.00002405,0.00544839,0.00646291,0.00490944,-0.00304663,0.00467632,0.00344271,0.00388400,0.00545686,0.00701875,0.00448383,0.00975618,-0.00320119,0.00856610,0.00050383,0.00504858,-0.00341491,-0.00905700,-0.00115256,0.00292230,-0.00469680,-0.00322650,-0.00084182,-0.00401922,-0.00304286,-0.00398625,-0.01536937,-0.00138466,0.00000000,-0.00068700,-0.00901849,3.34
31737.067,-0.01002686,-0.00497269,-0.00024616,0.00171032,-0.00807227,-0.00098844,-0.00042190,0.00300330,0.00426439,-0.00122552,-0.01731525,0.00058754,-0.01269536,0.00102294,0.00479585,0.00465925,0.00120956,-0.00002405,-0.00087982,0.00646291,0.01122540,0.00002840,0.00155069,0.00660723,0.00701413,0.00232961,0.00389077,0.00767398,0.00653129,-0.00320119,0.01184752,0.00050383,0.00174148,-0.00668746,-0.00905700,-0.00115256,0.00292230,-0.00131201,0.00030159,-0.00428684,-0.00401922,-0.00304286,-0.01128836,-0.01899946,-0.00868641,0.00000000,-0.01553573,-0.00901849,3.34
31737.074,-0.01002686,-0.00138264,-0.00024616,0.00171032,-0.00807227,-0.00098844,-0.00388816,-0.00388420,0.00426439,0.00550763,-0.01040689,-0.00265918,-0.00927059,-0.00221492,0.00159053,0.00465925,0.00437776,-0.00322126,0.00544839,0.00324398,0.00806644,0.00002840,0.00467632,0.00344271,0.00388400,0.00545686,0.00389077,0.00448383,0.00975618,-0.00320119,0.00856610,0.00050383,0.00504858,-0.00995844,-0.00905700,-0.00448157,0.00292230,-0.00808019,-0.00675316,-0.00084182,-0.00759919,-0.00663011,-0.00398625,-0.01536937,-0.00868641,0.00000000,-0.00068700,-0.00901849,3.34
31737.081,-0.01002686,-0.00497269,-0.00024616,0.00506444,-0.00807227,-0.00448958,-0.00042190,0.00300330,0.00426439,0.00550763,-0.01386187,-0.00265918,-0.00927059,-0.00545123,0.00479585,0.00465925,0.00120956,-0.00002405,0.00228335,0.00968381,0.00490944,0.00002840,0.00155069,0.00344271,0.00388400,0.00232961,0.01014857,0.00448383,0.00975618,-0.00320119,0.00856610,0.00050383,0.00504858,-0.00668746,-0.00905700,-0.00115256,-0.00054378,-0.00469680,0.00030159,-0.00084182,-0.00401922,-0.00304286,-0.00763796,-0.01536937,-0.00503616,0.00000000,-0.01924445,-0.00552217,3.34
31737.087,-0.00629949,-0.00138264,0.00340808,0.00171032,-0.00807227,-0.00098844,-0.00388816,-0.00044117,0.00426439,0.00550763,-0.01040689,0.00058754,-0.01269536,-0.00221492,0.00159053,0.00148364,0.00120956,0.00317502,0.00228335,0.00002701,0.00806644,0.00002840,0.00467632,0.00028014,0.00701413,0.00545686,0.00701875,0.00448383,0.00975618,-0.00645097,0.00528649,0.00050383,0.00174148,-0.00668746,-0.00905700,-0.00448157,0.00292230,-0.00469680,-0.00322650,-0.00084182,-0.00401922,-0.00663011,-0.00763796,-0.01536937,-0.00868641,0.00000000,0.00674564,-0.01251358,3.34
31737.094,-0.01002686,-0.00138264,-0.00389903,-0.00164261,-0.01162299,-0.00448958,-0.00388816,0.00300330,0.00081530,0.00550763,-0.01386187,-0.00265918,-0.01269536,0.00102294,0.00159053,0.00465925,0.00437776,-0.00002405,-0.00087982,0.00968381,0.00490944,-0.00611983,0.00155069,0.00344271,0.00701413,0.00232961,0.00389077,0.00448383,0.00975618,-0.00645097,0.00528649,0.00367705,0.00504858,-0.00668746,-0.00905700,-0.00780913,-0.00054378,-0.00469680,-0.00322650,-0.00084182,-0.00043789,-0.00304286,-0.00763796,-0.01536937,-0.00503616,0.00000000,0.01046402,-0.00552217,3.34
31737.100,-0.00629949,-0.00138264,-0.00024616,0.00171032,-0.00452016,-0.00098844,-0.00388816,0.00300330,0.00426439,0.00214031,-0.01386187,-0.00265918,-0.00584416,-0.00221492,-0.00161311,0.00465925,0.00120956,-0.00002405,0.00228335,0.00324398,0.00806644,0.00002840,0.00467632,0.00344271,0.00701413,0.00858596,0.00389077,0.00448383,0.00653129,-0.00320119,0.00528649,0.00050383,0.00504858,-0.00995844,-0.00905700,-0.00448157,-0.00054378,-0.00469680,-0.00675316,-0.00084182,-0.00759919,-0.00663011,-0.00033322,-0.01536937,-0.00503616,0.00000000,-0.01182563,-0.00901849,3.34
31737.107,-0.01002686,0.00220874,-0.00024616,-0.00164261,-0.00807227,-0.00098844,-0.00042190,-0.00044117,0.00426439,0.00550763,-0.01386187,0.00058754,-0.00927059,0.00102294,0.00159053,0.00465925,0.00437776,-0.00322126,0.00228335,0.00646291,-0.00139867,-0.00304663,0.00467632,0.00660723,0.00388400,0.00232961,0.00389077,0.00129556,0.00975618,-0.00320119,0.00200869,0.00050383,0.00174148,-0.00668746,-0.00905700,-0.00780913,0.00292230,-0.00469680,-0.00322650,-0.00428684,-0.00043789,-0.00304286,-0.00763796,-0.01536937,-0.00503616,0.00000000,0.00302863,-0.00552217,3.34
31737.113,-0.00629949,-0.00138264,-0.00024616,-0.00164261,-0.00807227,-0.00448958,-0.00388816,-0.00044117,0.00426439,0.00214031,-0.01386187,0.00058754,-0.00584416,0.00102294,-0.00161311,0.00148364,0.00437776,0.00317502,0.00228335,0.00324398,0.01122540,0.00002840,0.00467632,0.00344271,0.00075580,0.00545686,0.00389077,0.00448383,0.00653129,-0.00320119,0.00856610,0.00050383,0.00504858,-0.00995844,-0.00905700,-0.00115256,0.00292230,-0.00469680,-0.00322650,-0.00428684,-0.00759919,-0.00663011,-0.01128836,-0.01536937,-0.00868641,0.00000000,-0.01182563,-0.01251358,3.34
31737.120,-0.01002686,0.00220874,-0.00024616,0.00171032,-0.00807227,-0.00448958,-0.00042190,0.00300330,0.00426439,0.00214031,-0.01386187,0.00058754,-0.01269536,-0.00221492,0.00159053,0.00148364,0.00120956,-0.00002405,0.00228335,0.00324398,0.00175440,-0.00304663,0.00467632,0.00344271,0.00701413,0.00232961,0.00701875,0.00129556,0.00975618,-0.00320119,0.00856610,0.00050383,-0.00156394,-0.00995844,-0.00905700,-0.00448157,0.00292230,-0.00469680,-0.00322650,-0.00084182,-0.00401922,-0.00663011,-0.00763796,-0.01536937,-0.00503616,0.00000000,0.00674564,-0.00901849,3.34
